code,value
DE259,85930.0
DE25A,50408.0
DE25B,64806.0
DE25C,47497.0
DE26,666220.0
DE261,37323.0
DE262,27508.0
DE263,69496.0
DE264,86303.0
DE265,52576.0
DE266,39815.0
DE267,41762.0
DE268,45550.0
DE269,64179.0
DE26A,62848.0
DE26B,56880.0
DE26C,81980.0
DE27,970823.0
DE271,152309.0
DE272,23383.0
DE273,34412.0
DE274,22353.0
DE275,68681.0
DE276,132336.0
DE277,49334.0
DE278,64238.0
DE279,91906.0
DE27A,41935.0
DE27B,71416.0
DE27C,72831.0
DE27D,66657.0
DE27E,79032.0
DE3,1875006.0
DE30,1875006.0
DE300,1875006.0
DE4,1297969.0
DE40,1297969.0
DE401,37959.0
DE402,48989.0
DE403,29211.0
DE404,95526.0
DE405,98581.0
DE406,90177.0
DE407,49470.0
DE408,86572.0
DE409,100270.0
DE40A,110491.0
DE40B,55079.0
DE40C,91201.0
DE40D,50103.0
DE40E,111834.0
DE40F,38090.0
DE40G,55902.0
DE40H,88877.0
DE40I,59637.0
DE5,356220.0
DE50,356220.0
DE501,296686.0
DE502,59534.0
DE6,950677.0
DE60,950677.0
DE600,950677.0
DE7,3181891.0
DE71,2047173.0
DE711,81699.0
DE712,384786.0
DE713,66041.0
DE714,148957.0
DE715,138670.0
DE716,152480.0
DE717,134016.0
DE718,124448.0
DE719,212891.0
DE71A,121495.0
DE71B,47532.0
DE71C,181742.0
DE71D,94761.0
DE71E,157655.0
DE72,527442.0
DE721,136391.0
DE722,128626.0
DE723,87703.0
DE724,123809.0
DE725,50913.0
DE73,607276.0
DE731,101297.0
DE732,111676.0
DE733,59044.0
DE734,117817.0
DE735,90048.0
DE736,78083.0
DE737,49311.0
DE8,803277.0
DE80,803277.0
DE803,105203.0
DE804,51086.0
DE80J,126342.0
DE80K,110693.0
DE80L,110767.0
DE80M,79151.0
DE80N,115507.0
DE80O,104528.0
DE9,4052788.0
DE91,802219.0
DE911,127792.0
DE912,52268.0
DE913,64806.0
DE914,88524.0
DE916,64281.0
DE917,45474.0
DE918,63589.0
DE91A,69066.0
DE91B,59737.0
DE91C,166682.0
DE92,1081423.0
DE922,111712.0
DE923,77124.0
DE925,136757.0
DE926,32897.0
DE927,61386.0
DE928,80094.0
DE929,581453.0
DE93,873751.0
DE931,88231.0
DE932,101486.0
DE933,133764.0
