code,value
EE008,42.9
EE009,45.4
EE00A,50.6
EL,47.2
EL3,46.7
EL30,46.7
EL301,48.1
EL302,46.5
EL303,46.6
EL304,47.9
EL305,45.4
EL306,42.5
EL307,46.8
EL4,44.8
EL41,44.4
EL411,42.5
EL412,46.9
EL413,46.2
EL42,44.6
EL421,43.4
EL422,46.7
EL43,45.0
EL431,44.7
EL432,48.1
EL433,42.4
EL434,45.3
EL5,47.7
EL51,46.6
EL511,45.5
EL512,43.4
EL513,45.8
EL514,48.3
EL515,49.8
EL52,47.4
EL521,48.3
EL522,46.3
EL523,49.1
EL524,50.0
EL525,49.1
EL526,50.2
EL527,48.5
EL53,50.5
EL531,50.5
EL532,52.3
EL533,48.6
EL54,49.4
EL541,52.6
EL542,51.6
EL543,46.5
EL6,48.7
EL61,48.7
EL611,51.3
EL612,47.2
EL613,48.0
EL62,48.5
EL621,46.2
EL622,49.1
EL623,49.3
EL624,48.7
EL63,47.5
EL631,50.0
EL632,45.7
EL633,47.9
EL64,49.2
EL641,46.8
EL642,47.5
EL643,57.8
EL644,51.4
EL645,54.1
EL65,50.0
EL651,50.5
EL652,48.7
EL653,50.4
ES,45.8
ES1,50.2
ES11,50.0
ES111,49.7
ES112,52.3
ES113,53.3
ES114,48.9
ES12,51.6
ES120,51.6
ES13,48.9
ES130,48.9
ES2,47.4
ES21,48.3
ES211,47.4
ES212,47.9
ES213,48.8
ES22,45.6
ES220,45.6
ES23,47.0
ES230,47.0
ES24,46.9
ES241,47.3
ES242,48.2
ES243,46.7
ES3,44.2
ES30,44.2
ES300,44.2
ES4,48.1
ES41,50.6
ES411,50.7
ES412,49.4
ES413,52.4
ES414,51.4
ES415,51.4
ES416,48.4
ES417,49.6
ES418,49.2
ES419,54.5
ES42,45.4
ES421,46.3
ES422,46.6
ES423,47.9
ES424,44.0
ES425,44.3
ES43,47.7
ES431,46.6
ES432,49.7
ES5,44.8
ES51,44.6
ES511,44.4
ES512,44.2
ES513,45.3
ES514,45.2
ES52,45.6
ES521,45.9
