code,value
AL,1168717.0
AL0,1168717.0
AL01,316569.0
AL011,52657.0
AL012,111812.0
AL013,30219.0
AL014,48146.0
AL015,73735.0
AL02,480561.0
AL021,113462.0
AL022,367099.0
AL03,371587.0
AL031,68700.0
AL032,116879.0
AL033,29457.0
AL034,84724.0
AL035,71827.0
AT,4532880.0
AT1,1991993.0
AT11,147616.0
AT111,18579.0
AT112,80871.0
AT113,48166.0
AT12,850187.0
AT121,125245.0
AT122,131529.0
AT123,80510.0
AT124,106703.0
AT125,62867.0
AT126,169732.0
AT127,173601.0
AT13,994190.0
AT130,994190.0
AT2,906985.0
AT21,278679.0
AT211,144776.0
AT212,60799.0
AT213,73104.0
AT22,628306.0
AT221,232324.0
AT222,38993.0
AT223,76720.0
AT224,132825.0
AT225,98917.0
AT226,48527.0
AT3,1633902.0
AT31,764417.0
AT311,150396.0
AT312,305496.0
AT313,108309.0
AT314,78991.0
AT315,121225.0
AT32,280487.0
AT321,10148.0
AT322,85473.0
AT323,184866.0
AT33,384002.0
AT331,16828.0
AT332,157246.0
AT333,24240.0
AT334,53444.0
AT335,132244.0
AT34,204996.0
AT341,47654.0
AT342,157342.0
BE,5870869.0
BE1,626609.0
BE10,626609.0
BE100,626609.0
BE2,3414178.0
BE21,968913.0
BE211,547981.0
BE212,178604.0
BE213,242328.0
BE22,453721.0
BE223,105533.0
BE224,216556.0
BE225,131632.0
BE23,785587.0
BE231,151350.0
BE232,103032.0
BE233,44971.0
BE234,289814.0
BE235,63834.0
BE236,132586.0
BE24,592317.0
BE241,330098.0
BE242,262219.0
BE25,613640.0
BE251,142307.0
BE252,26403.0
BE253,54593.0
BE254,151253.0
BE255,79903.0
BE256,80633.0
BE257,48358.0
BE258,30190.0
BE3,1830082.0
BE31,202008.0
BE310,202008.0
BE32,669895.0
BE323,127396.0
BE328,112596.0
BE329,69451.0
BE32A,64352.0
BE32B,196992.0
BE32C,53459.0
BE32D,45649.0
BE33,556729.0
BE331,57334.0
BE332,312760.0
BE334,41271.0
BE335,105521.0
BE336,39843.0
BE34,150038.0
BE341,33599.0
BE342,26330.0
BE343,29551.0
BE344,33322.0
BE345,27236.0
BE35,251412.0
BE351,56992.0
BE352,160536.0
BE353,33884.0
BG,3095140.0
BG3,1493144.0
BG31,315729.0
BG311,33785.0
BG312,54499.0
BG313,70619.0
BG314,103228.0
BG315,53598.0
BG32,321820.0
BG321,95541.0
BG322,44504.0
BG323,89062.0
BG324,47655.0
BG325,45058.0
BG33,397701.0
BG331,210115.0
BG332,69335.0
BG333,72283.0
BG334,45968.0
BG34,457894.0
BG341,186442.0
BG342,81670.0
BG343,51063.0
BG344,138719.0
BG4,1601996.0
BG41,972608.0
BG411,620543.0
BG412,109802.0
BG413,138888.0
BG414,52467.0
BG415,50908.0
BG42,629388.0
BG421,303208.0
BG422,100791.0
BG423,108737.0
BG424,43281.0
BG425,73371.0
CH,4500389.0
CH0,4500389.0
CH01,863294.0
CH011,420878.0
CH012,185484.0
CH013,256932.0
CH02,970545.0
CH021,526474.0
CH022,173605.0
CH023,145155.0
CH024,88219.0
CH025,37092.0
CH03,617172.0
CH031,98274.0
CH032,147872.0
CH033,371026.0
CH04,808835.0
CH040,808835.0
CH05,629452.0
CH051,21412.0
CH052,44107.0
CH053,28557.0
CH054,8588.0
CH055,271752.0
CH056,103801.0
CH057,151235.0
CH06,436079.0
CH061,218841.0
CH062,19532.0
CH063,86695.0
CH064,20048.0
CH065,23203.0
CH066,67760.0
CH07,175012.0
CH070,175012.0
CY,484201.0
CY0,484201.0
CY00,484201.0
CY000,484201.0
CZ,5354579.0
CZ0,5354579.0
CZ01,679162.0
CZ010,679162.0
CZ02,720810.0
CZ020,720810.0
CZ03,624503.0
CZ031,322004.0
CZ032,302499.0
CZ04,541281.0
CZ041,142969.0
CZ042,398312.0
CZ05,756505.0
CZ051,220699.0
CZ052,273369.0
CZ053,262437.0
CZ06,859755.0
CZ063,257216.0
CZ064,602539.0
CZ07,592975.0
CZ071,308853.0
CZ072,284122.0
CZ08,579588.0
CZ080,579588.0
DE,41241701.0
DE1,5579498.0
DE11,2074529.0
DE111,304725.0
DE112,196289.0
DE113,267483.0
DE114,128397.0
DE115,264437.0
DE116,218261.0
DE117,66833.0
DE118,177112.0
DE119,58330.0
DE11A,100788.0
DE11B,66541.0
DE11C,67420.0
DE11D,157913.0
DE12,1414580.0
DE121,27107.0
DE122,156995.0
DE123,227640.0
DE124,114780.0
DE125,74597.0
DE126,159246.0
DE127,72819.0
DE128,274511.0
DE129,66418.0
DE12A,80392.0
DE12B,99097.0
DE12C,60978.0
DE13,1146303.0
DE131,113047.0
DE132,134223.0
DE133,83979.0
DE134,222136.0
DE135,70140.0
DE136,106013.0
DE137,72862.0
DE138,142116.0
DE139,117059.0
DE13A,84728.0
DE14,944086.0
DE141,145362.0
DE142,113123.0
DE143,95664.0
DE144,64087.0
DE145,101708.0
DE146,104534.0
DE147,108578.0
DE148,144864.0
DE149,66166.0
DE2,6570778.0
DE21,2356872.0
DE211,71791.0
DE212,737442.0
DE213,32352.0
DE214,56554.0
DE215,51509.0
DE216,64304.0
DE217,76759.0
DE218,71960.0
DE219,68617.0
DE21A,70345.0
DE21B,94308.0
DE21C,106932.0
DE21D,42874.0
DE21E,60703.0
DE21F,47719.0
DE21G,61753.0
DE21H,175337.0
DE21I,49866.0
DE21J,66344.0
DE21K,127252.0
DE21L,67398.0
DE21M,86118.0
DE21N,68635.0
DE22,630252.0
DE221,35242.0
DE222,25936.0
DE223,24793.0
DE224,61102.0
DE225,39097.0
DE226,63830.0
DE227,81552.0
DE228,96600.0
DE229,38465.0
DE22A,60008.0
DE22B,51616.0
DE22C,52011.0
DE23,559806.0
DE231,20890.0
DE232,74600.0
DE233,20631.0
DE234,51958.0
DE235,64621.0
DE236,70211.0
DE237,47956.0
DE238,98183.0
DE239,74863.0
DE23A,35893.0
DE24,521619.0
DE241,37822.0
DE242,35859.0
DE243,20023.0
DE244,23093.0
DE245,73832.0
DE246,51236.0
DE247,41904.0
DE248,57708.0
DE249,45174.0
DE24A,32034.0
DE24B,35340.0
DE24C,33227.0
DE24D,34367.0
DE25,887142.0
DE251,19754.0
DE252,57672.0
DE253,65040.0
DE254,260358.0
DE255,19932.0
DE256,94059.0
DE257,68585.0
DE258,57200.0
DE259,82883.0
DE25A,50635.0
DE25B,63826.0
DE25C,47198.0
DE26,652597.0
DE261,35768.0
DE262,26973.0
DE263,63762.0
DE264,84642.0
DE265,50913.0
DE266,39560.0
DE267,42107.0
DE268,45737.0
DE269,63368.0
DE26A,62434.0
DE26B,57097.0
DE26C,80236.0
DE27,962490.0
DE271,148796.0
DE272,22810.0
DE273,33233.0
DE274,21839.0
DE275,68122.0
DE276,130475.0
DE277,49565.0
DE278,65608.0
DE279,91689.0
DE27A,40476.0
DE27B,70631.0
DE27C,74424.0
DE27D,68441.0
DE27E,76381.0
DE3,1810259.0
DE30,1810259.0
DE300,1810259.0
DE4,1258778.0
DE40,1258778.0
DE401,36154.0
DE402,46134.0
DE403,27896.0
DE404,89228.0
DE405,95588.0
DE406,88616.0
DE407,48497.0
DE408,84262.0
DE409,97547.0
DE40A,107199.0
DE40B,52714.0
DE40C,88616.0
DE40D,49049.0
DE40E,109434.0
DE40F,37505.0
DE40G,53733.0
DE40H,88811.0
DE40I,57795.0
DE5,348661.0
DE50,348661.0
DE501,289585.0
DE502,59076.0
DE6,911888.0
DE60,911888.0
DE600,911888.0
DE7,3098902.0
DE71,1992438.0
DE711,85330.0
DE712,371235.0
DE713,66705.0
DE714,139893.0
DE715,135499.0
DE716,149541.0
DE717,134294.0
DE718,117216.0
DE719,208023.0
DE71A,117280.0
DE71B,46314.0
DE71C,176280.0
DE71D,90890.0
DE71E,153938.0
DE72,512848.0
DE721,132027.0
DE722,125448.0
DE723,86127.0
DE724,118996.0
DE725,50250.0
DE73,593616.0
DE731,95933.0
DE732,110607.0
DE733,58370.0
DE734,113256.0
DE735,90023.0
DE736,77043.0
DE737,48384.0
DE8,770320.0
DE80,770320.0
DE803,100104.0
DE804,47222.0
DE80J,119976.0
DE80K,108028.0
DE80L,104436.0
DE80M,77541.0
DE80N,109449.0
DE80O,103564.0
DE9,3951701.0
DE91,787204.0
DE911,125170.0
DE912,52702.0
DE913,64754.0
DE914,87419.0
DE916,62494.0
DE917,44753.0
DE918,62034.0
DE91A,67979.0
DE91B,58553.0
DE91C,161346.0
DE92,1042266.0
DE922,109490.0
DE923,73079.0
DE925,130749.0
DE926,32684.0
DE927,60082.0
DE928,76747.0
DE929,559435.0
DE93,848141.0
DE931,84218.0
DE932,97356.0
DE933,132100.0
DE934,22695.0
DE935,87096.0
DE936,55447.0
DE937,83060.0
DE938,70064.0
DE939,103090.0
DE93A,44907.0
DE93B,68108.0
DE94,1274090.0
DE941,40106.0
DE942,24352.0
DE943,85370.0
DE944,80775.0
DE945,37881.0
DE946,62524.0
DE947,92834.0
DE948,89995.0
DE949,169840.0
DE94A,48803.0
DE94B,72256.0
DE94C,83339.0
DE94D,65265.0
DE94E,175240.0
DE94F,73681.0
DE94G,44437.0
DE94H,27392.0
DEA,8872464.0
DEA1,2568274.0
DEA11,299070.0
DEA12,249294.0
DEA13,279666.0
DEA14,113754.0
DEA15,132876.0
DEA16,83996.0
DEA17,103882.0
DEA18,56768.0
DEA19,81112.0
DEA1A,176780.0
DEA1B,160893.0
DEA1C,238038.0
DEA1D,223233.0
DEA1E,145900.0
DEA1F,223012.0
DEA2,2207610.0
DEA22,155766.0
DEA23,498050.0
DEA24,82966.0
DEA26,139089.0
DEA27,234807.0
DEA28,100723.0
DEA29,130693.0
DEA2A,135037.0
DEA2B,138211.0
DEA2C,297627.0
DEA2D,294641.0
DEA3,1309469.0
DEA31,57615.0
DEA32,132550.0
DEA33,147463.0
DEA34,190679.0
DEA35,112586.0
DEA36,303445.0
DEA37,225189.0
DEA38,139942.0
DEA4,1025313.0
DEA41,161011.0
DEA42,181577.0
DEA43,125258.0
DEA44,69585.0
DEA45,170653.0
DEA46,159027.0
DEA47,158202.0
DEA5,1761798.0
DEA51,176530.0
DEA52,297860.0
DEA53,93728.0
DEA54,89142.0
DEA55,76396.0
DEA56,152061.0
DEA57,130226.0
DEA58,201307.0
DEA59,66427.0
DEA5A,136549.0
DEA5B,149302.0
DEA5C,192270.0
DEB,2044395.0
DEB1,757402.0
DEB11,56150.0
DEB12,63855.0
DEB13,65563.0
DEB14,80845.0
DEB15,40778.0
DEB17,107404.0
DEB18,93494.0
DEB1A,62292.0
DEB1B,103124.0
DEB1C,30814.0
DEB1D,53083.0
DEB2,261604.0
DEB21,51163.0
DEB22,56576.0
DEB23,50195.0
DEB24,29723.0
DEB25,73947.0
DEB3,1025389.0
DEB31,23910.0
DEB32,50655.0
DEB33,23254.0
DEB34,89845.0
DEB35,109498.0
DEB36,25734.0
DEB37,19654.0
DEB38,24099.0
DEB39,43523.0
DEB3A,16525.0
DEB3B,65114.0
DEB3C,65964.0
DEB3D,37027.0
DEB3E,65476.0
DEB3F,52260.0
DEB3G,34569.0
DEB3H,55609.0
DEB3I,76751.0
DEB3J,101668.0
DEB3K,44254.0
DEC,498644.0
DEC0,498644.0
DEC01,164280.0
DEC02,54137.0
DEC03,65653.0
DEC04,100939.0
DEC05,70319.0
DEC06,43316.0
DED,1991007.0
DED2,781961.0
DED21,280262.0
DED2C,144258.0
DED2D,119629.0
DED2E,117433.0
DED2F,120379.0
DED4,680751.0
DED41,120585.0
DED42,155744.0
DED43,147002.0
DED44,106988.0
DED45,150432.0
DED5,528295.0
DED51,301582.0
DED52,127933.0
DED53,98780.0
DEE,1048654.0
DEE0,1048654.0
DEE01,36058.0
DEE02,109591.0
DEE03,121201.0
DEE04,39712.0
DEE05,74985.0
DEE06,43807.0
DEE07,83570.0
DEE08,85097.0
DEE09,100159.0
DEE0A,63662.0
DEE0B,90248.0
DEE0C,88293.0
DEE0D,52432.0
DEE0E,59839.0
DEF,1447902.0
DEF0,1447902.0
DEF01,47651.0
DEF02,123532.0
DEF03,104309.0
DEF04,39742.0
DEF05,65838.0
DEF06,100801.0
DEF07,82956.0
DEF08,96823.0
DEF09,159658.0
DEF0A,62878.0
DEF0B,136574.0
DEF0C,101224.0
DEF0D,139729.0
DEF0E,65769.0
DEF0F,120418.0
DEG,1037850.0
DEG0,1037850.0
DEG01,106836.0
DEG02,46893.0
DEG03,53798.0
DEG05,31575.0
DEG06,51953.0
DEG07,39852.0
DEG09,46928.0
DEG0A,35661.0
DEG0C,67285.0
DEG0D,33786.0
DEG0E,30060.0
DEG0G,40797.0
DEG0J,41343.0
DEG0K,38370.0
DEG0L,46321.0
DEG0M,42448.0
DEG0Q,59962.0
DEG0R,76953.0
DEG0S,16861.0
DEG0T,53859.0
DEG0U,49203.0
DEG0V,27106.0
DK,2978985.0
DK0,2978985.0
DK01,948227.0
DK011,407036.0
DK012,287719.0
DK013,234208.0
DK014,19264.0
DK02,426092.0
DK021,129607.0
DK022,296485.0
DK03,620155.0
DK031,251848.0
DK032,368307.0
DK04,685520.0
DK041,216407.0
DK042,469113.0
DK05,298991.0
DK050,298991.0
EE,649753.0
EE0,649753.0
EE00,649753.0
EE001,306514.0
EE004,70084.0
EE008,154132.0
EE009,59105.0
EE00A,59918.0
EFTA,7539548.0
EL,5094094.0
EL3,1811984.0
EL30,1811984.0
EL301,277254.0
EL302,223269.0
EL303,469243.0
EL304,241882.0
EL305,266608.0
EL306,82579.0
EL307,251149.0
EL4,584080.0
EL41,111006.0
EL411,61009.0
EL412,23233.0
EL413,26764.0
EL42,166356.0
EL421,109063.0
EL422,57293.0
EL43,306718.0
EL431,147555.0
EL432,38620.0
EL433,42031.0
EL434,78512.0
EL5,1423639.0
EL51,283483.0
EL511,72016.0
EL512,54040.0
EL513,52446.0
EL514,44453.0
EL515,60528.0
EL52,857769.0
EL521,64354.0
EL522,514832.0
EL523,35120.0
EL524,59102.0
EL525,56185.0
EL526,77907.0
EL527,50269.0
EL53,121093.0
EL531,78399.0
EL532,21774.0
EL533,20920.0
EL54,161294.0
EL541,56985.0
EL542,20005.0
EL543,84304.0
EL6,1274391.0
EL61,333993.0
EL611,110305.0
EL612,132487.0
EL613,91201.0
EL62,97693.0
EL621,19704.0
EL622,47811.0
EL623,19055.0
EL624,11123.0
EL63,320684.0
EL631,91656.0
EL632,147207.0
EL633,81821.0
EL64,255988.0
EL641,55939.0
EL642,107096.0
EL643,8861.0
EL644,65410.0
EL645,18682.0
EL65,266033.0
EL651,83258.0
EL652,68298.0
EL653,114477.0
ES,24090369.0
ES1,2078798.0
ES11,1306827.0
ES111,544635.0
ES112,158220.0
ES113,146646.0
ES114,457326.0
ES12,484511.0
