code,value
DE711,1340.8
DE712,3055.1
DE713,2981.7
DE714,1437.3
DE715,385.2
DE716,458.4
DE717,604.4
DE718,497.0
DE719,299.4
DE71A,1077.5
DE71B,151.3
DE71C,1006.4
DE71D,232.3
DE71E,281.8
DE72,193.3
DE721,313.3
DE722,238.3
DE723,235.6
DE724,192.3
DE725,69.6
DE73,145.2
DE731,1856.8
DE732,160.9
DE733,107.7
DE734,178.3
DE735,117.2
DE736,84.6
DE737,95.9
DE8,69.9
DE80,69.9
DE803,1135.7
DE804,1028.8
DE80J,48.4
DE80K,64.7
DE80L,67.9
DE80M,76.2
DE80N,58.0
DE80O,44.9
DE9,168.8
DE91,196.8
DE911,1319.6
DE912,474.3
DE913,630.7
DE914,112.1
DE916,133.2
DE917,134.8
DE918,99.9
DE91A,257.2
DE91B,163.8
DE91C,187.6
DE92,235.8
DE922,111.5
DE923,189.5
DE925,222.7
DE926,95.5
DE927,87.5
DE928,233.1
DE929,502.5
DE93,111.7
DE931,111.6
DE932,97.7
DE933,213.0
DE934,38.5
DE935,136.0
DE936,176.1
DE937,79.7
DE938,75.9
DE939,174.3
DE93A,62.5
DE93B,176.1
DE94,172.2
DE941,1313.7
DE942,455.3
DE943,1719.1
DE944,1380.9
DE945,730.1
DE946,175.2
DE947,147.5
DE948,124.4
DE949,115.9
DE94A,165.5
DE94B,146.6
DE94C,158.6
DE94D,123.8
DE94E,168.1
DE94F,179.3
DE94G,110.7
DE94H,85.5
DEA,531.6
DEA1,1011.7
DEA11,2987.2
DEA12,2347.8
DEA13,2768.9
DEA14,1706.5
DEA15,1573.5
DEA16,1895.3
DEA17,2771.2
DEA18,1539.1
DEA19,1840.6
DEA1A,2134.4
DEA1B,264.5
DEA1C,1214.6
DEA1D,806.7
DEA1E,530.3
DEA1F,454.4
DEA2,612.9
DEA22,2367.3
DEA23,2636.2
DEA24,2204.1
DEA26,297.2
DEA27,678.6
DEA28,161.2
DEA29,418.0
DEA2A,300.9
DEA2B,654.3
