code,value
DEA53,96807.0
DEA54,91163.0
DEA55,79379.0
DEA56,162935.0
DEA57,131096.0
DEA58,208887.0
DEA59,66131.0
DEA5A,138133.0
DEA5B,151058.0
DEA5C,202385.0
DEB,2080608.0
DEB1,771217.0
DEB11,57529.0
DEB12,64635.0
DEB13,66577.0
DEB14,83730.0
DEB15,41818.0
DEB17,109481.0
DEB18,95397.0
DEB1A,63236.0
DEB1B,104491.0
DEB1C,30970.0
DEB1D,53353.0
DEB2,263872.0
DEB21,52793.0
DEB22,56834.0
DEB23,49611.0
DEB24,29678.0
DEB25,74956.0
DEB3,1045519.0
DEB31,24326.0
DEB32,49889.0
DEB33,24780.0
DEB34,86414.0
DEB35,113945.0
DEB36,27198.0
DEB37,19950.0
DEB38,25489.0
DEB39,42829.0
DEB3A,16827.0
DEB3B,65695.0
DEB3C,68428.0
DEB3D,37910.0
DEB3E,65692.0
DEB3F,54031.0
DEB3G,35142.0
DEB3H,57430.0
DEB3I,78960.0
DEB3J,104722.0
DEB3K,45862.0
DEC,514933.0
DEC0,514933.0
DEC01,168348.0
DEC02,55149.0
DEC03,67882.0
DEC04,104734.0
DEC05,74203.0
DEC06,44617.0
DED,2060017.0
DED2,806492.0
DED21,282860.0
DED2C,150208.0
DED2D,126296.0
DED2E,122674.0
DED2F,124454.0
DED4,712918.0
DED41,124008.0
DED42,165790.0
DED43,150639.0
DED44,113752.0
DED45,158729.0
DED5,540607.0
DED51,306974.0
DED52,132269.0
DED53,101364.0
DEE,1097533.0
DEE0,1097533.0
DEE01,39644.0
DEE02,118195.0
DEE03,122798.0
DEE04,40985.0
DEE05,78960.0
DEE06,45070.0
DEE07,85035.0
DEE08,89492.0
DEE09,106894.0
DEE0A,66621.0
DEE0B,92529.0
DEE0C,94223.0
DEE0D,54622.0
DEE0E,62465.0
DEF,1504568.0
DEF0,1504568.0
DEF01,48735.0
DEF02,127878.0
DEF03,112396.0
DEF04,39877.0
DEF05,67649.0
DEF06,104574.0
DEF07,86737.0
DEF08,104322.0
DEF09,164504.0
DEF0A,67651.0
DEF0B,141276.0
DEF0C,103700.0
DEF0D,142322.0
DEF0E,66742.0
DEF0F,126205.0
DEG,1073897.0
DEG0,1073897.0
DEG01,112369.0
DEG02,48464.0
DEG03,56341.0
DEG04,18670.0
DEG05,34049.0
DEG06,49638.0
DEG07,41517.0
DEG09,50722.0
DEG0A,36781.0
DEG0B,61962.0
DEG0C,69215.0
DEG0D,34377.0
DEG0E,30601.0
DEG0F,52978.0
DEG0G,42061.0
DEG0H,28829.0
DEG0I,51568.0
DEG0J,42242.0
DEG0K,39553.0
DEG0L,48303.0
DEG0M,45311.0
DEG0N,21560.0
DEG0P,58554.0
DEG0Q,61209.0
DEG0R,78944.0
DEG0S,18328.0
DEG0T,53432.0
DEG0U,51823.0
DEG0V,28617.0
DK,2983655.0
DK0,2983655.0
DK01,963082.0
DK011,416003.0
DK012,285135.0
DK013,241836.0
DK014,20108.0
DK02,426649.0
DK021,130619.0
DK022,296030.0
DK03,618695.0
DK031,253895.0
DK032,364800.0
DK04,680405.0
DK041,213613.0
DK042,466792.0
DK05,294824.0
DK050,294824.0
EE,718518.0
EE0,718518.0
EE00,718518.0
EE001,336090.0
EE004,78335.0
EE008,167784.0
EE009,64238.0
EE00A,72071.0
EFTA,7366735.0
EL,5315001.0
EL3,1966991.0
EL30,1966991.0
EL301,317212.0
EL302,243347.0
EL303,516585.0
EL304,278315.0
EL305,264646.0
EL306,81881.0
EL307,265005.0
EL4,572208.0
EL41,95387.0
EL411,49371.0
EL412,20319.0
EL413,25697.0
EL42,161886.0
EL421,102088.0
EL422,59798.0
EL43,314935.0
EL431,154710.0
EL432,38491.0
EL433,43229.0
EL434,78505.0
EL5,1490971.0
EL51,283179.0
EL511,65474.0
EL512,54277.0
EL513,53724.0
EL514,44181.0
EL515,65523.0
EL52,921024.0
EL521,65778.0
EL522,569673.0
EL523,35150.0
EL524,63062.0
EL525,60039.0
EL526,76421.0
EL527,50901.0
EL53,125417.0
EL531,80423.0
EL532,22595.0
EL533,22399.0
EL54,161351.0
EL541,58898.0
EL542,20235.0
EL543,82218.0
EL6,1284831.0
EL61,345693.0
EL611,113620.0
EL612,134898.0
EL613,97175.0
EL62,102233.0
EL621,20516.0
EL622,51001.0
EL623,19480.0
EL624,11236.0
EL63,319252.0
EL631,94248.0
EL632,154092.0
EL633,70912.0
EL64,251523.0
EL641,51767.0
EL642,104605.0
EL643,8517.0
EL644,68559.0
EL645,18075.0
EL65,266130.0
EL651,84157.0
EL652,68937.0
EL653,113036.0
ES,24519768.0
ES1,2229935.0
ES11,1400360.0
ES111,585361.0
ES112,166935.0
ES113,158292.0
ES114,489772.0
ES12,526321.0
ES120,526321.0
ES13,303254.0
ES130,303254.0
ES2,2320124.0
ES21,1138798.0
ES211,170708.0
ES212,371954.0
ES213,596136.0
ES22,339580.0
ES220,339580.0
ES23,163131.0
ES230,163131.0
ES24,678615.0
ES241,111940.0
ES242,66630.0
ES243,500045.0
ES3,3583706.0
ES30,3583706.0
ES300,3583706.0
ES4,2781769.0
ES41,1210118.0
ES411,79454.0
ES412,178778.0
ES413,230535.0
ES414,79662.0
ES415,168310.0
ES416,77465.0
ES417,44132.0
ES418,267625.0
ES419,84157.0
ES42,1038971.0
ES421,193517.0
ES422,248054.0
ES423,98502.0
ES424,135666.0
ES425,363232.0
ES43,532680.0
ES431,336931.0
ES432,195749.0
ES5,7272266.0
ES51,4014740.0
ES511,2967096.0
ES512,403980.0
ES513,218786.0
ES514,424878.0
ES52,2650269.0
ES521,988791.0
ES522,304306.0
ES523,1357172.0
ES53,607257.0
ES531,83464.0
ES532,474007.0
ES533,49786.0
ES6,5211675.0
ES61,4354316.0
ES611,367668.0
ES612,636575.0
ES613,395763.0
ES614,473535.0
ES615,269067.0
ES616,313239.0
ES617,895482.0
ES618,1002987.0
ES62,773873.0
ES620,773873.0
ES63,41155.0
ES630,41155.0
ES64,42331.0
ES640,42331.0
ES7,1120293.0
ES70,1120293.0
ES703,5777.0
ES704,60489.0
ES705,437085.0
ES706,11009.0
ES707,42673.0
ES708,78799.0
ES709,484461.0
FI,2810493.0
FI1,2795198.0
FI19,696209.0
FI193,137757.0
FI194,93269.0
FI195,89039.0
FI196,107084.0
FI197,269060.0
FI198,136691.0
FI199,95426.0
FI19A,86882.0
FI19B,270126.0
FI1B,883300.0
FI1B1,883300.0
FI1C,580361.0
FI1C1,247156.0
FI1C2,85554.0
FI1C3,101225.0
FI1C4,83708.0
FI1C5,62718.0
FI1C6,104472.0
FI1C7,80461.0
FI1D,635328.0
FI1D1,69677.0
FI1D2,122927.0
FI1D3,80078.0
FI1D5,33903.0
FI1D7,87914.0
FI1D8,34674.0
FI1D9,206155.0
FI1DA,65987.0
FI1DB,125139.0
FI1DC,81556.0
FI2,15295.0
FI20,15295.0
FI200,15295.0
FR,35188809.0
FR1,6401994.0
FR10,6401994.0
FR101,1108224.0
FR102,749487.0
FR103,757252.0
FR104,677199.0
FR105,863744.0
FR106,853708.0
FR107,737604.0
FR108,654776.0
FRB,1327713.0
FRB0,1327713.0
FRB01,153053.0
FRB02,221195.0
FRB03,111402.0
FRB04,320842.0
FRB05,168835.0
FRB06,352386.0
FRC,1432584.0
FRC1,832226.0
FRC11,277093.0
FRC12,104348.0
FRC13,280588.0
FRC14,170197.0
FRC2,600358.0
FRC21,280276.0
FRC22,131524.0
FRC23,118316.0
FRC24,70242.0
FRD,1721937.0
FRD1,760215.0
FRD11,366253.0
FRD12,253628.0
FRD13,140334.0
FRD2,961722.0
FRD21,307799.0
FRD22,653923.0
FRE,3084216.0
FRE1,2103426.0
FRE11,1353268.0
FRE12,750158.0
FRE2,980790.0
FRE21,267437.0
FRE22,423595.0
FRE23,289758.0
FRF,2842280.0
FRF1,985791.0
FRF11,595935.0
FRF12,389856.0
FRF2,671595.0
FRF21,135412.0
FRF22,159168.0
FRF23,291317.0
FRF24,85698.0
FRF3,1184894.0
FRF31,376149.0
FRF32,90415.0
FRF33,536071.0
FRF34,182259.0
FRG,1993244.0
FRG0,1993244.0
FRG01,760525.0
FRG02,426578.0
FRG03,154105.0
FRG04,289442.0
FRG05,362594.0
FRH,1764864.0
FRH0,1764864.0
FRH01,315279.0
FRH02,476900.0
FRH03,571270.0
FRH04,401415.0
FRI,3176131.0
FRI1,1854856.0
FRI11,215646.0
FRI12,878694.0
FRI13,222715.0
FRI14,171767.0
FRI15,366034.0
FRI2,375230.0
FRI21,122634.0
FRI22,58824.0
FRI23,193772.0
FRI3,946045.0
FRI31,179930.0
FRI32,349815.0
FRI33,190516.0
FRI34,225784.0
FRJ,3158658.0
FRJ1,1534273.0
FRJ11,196113.0
FRJ12,396676.0
FRJ13,643094.0
FRJ14,38239.0
FRJ15,260151.0
FRJ2,1624385.0
FRJ21,79515.0
FRJ22,141172.0
FRJ23,753829.0
FRJ24,98732.0
FRJ25,90421.0
FRJ26,119545.0
FRJ27,205453.0
FRJ28,135718.0
FRK,4199566.0
FRK1,703951.0
FRK11,173014.0
FRK12,73343.0
FRK13,115614.0
FRK14,341980.0
FRK2,3495615.0
FRK21,343046.0
FRK22,171162.0
FRK23,268659.0
FRK24,659916.0
FRK25,397946.0
FRK26,992067.0
FRK27,227846.0
FRK28,434973.0
FRL,2707211.0
FRL0,2707211.0
FRL01,86456.0
FRL02,72528.0
FRL03,589665.0
FRL04,1082101.0
FRL05,579979.0
FRL06,296482.0
FRM,182591.0
FRM0,182591.0
FRM01,87250.0
FRM02,95341.0
FRY,1195820.0
FRY1,224254.0
FRY10,224254.0
FRY2,195492.0
FRY20,195492.0
FRY3,149356.0
FRY30,149356.0
FRY4,464364.0
FRY40,464364.0
FRY5,162354.0
FRY50,162354.0
HR,1989028.0
HR0,1989028.0
HR02,513305.0
HR021,51051.0
HR022,35451.0
HR023,32032.0
HR024,64990.0
HR025,131403.0
HR026,72037.0
HR027,56673.0
HR028,69668.0
HR03,666953.0
HR031,137347.0
HR032,21444.0
HR033,81825.0
HR034,48339.0
HR035,217969.0
HR036,101248.0
HR037,58781.0
HR05,407069.0
HR050,407069.0
HR06,401701.0
HR061,53348.0
HR062,80987.0
HR063,51065.0
HR064,61170.0
HR065,155131.0
HU,4974484.0
HU1,1570231.0
HU11,888619.0
HU110,888619.0
HU12,681612.0
HU120,681612.0
HU2,1495863.0
HU21,543217.0
HU211,214656.0
HU212,154766.0
HU213,173795.0
HU22,505957.0
HU221,241173.0
HU222,128797.0
HU223,135987.0
HU23,446689.0
HU231,185753.0
HU232,153543.0
HU233,107393.0
HU3,1908390.0
HU31,565104.0
HU311,321875.0
HU312,149540.0
HU313,93689.0
HU32,721985.0
HU321,268041.0
HU322,182865.0
HU323,271079.0
HU33,621301.0
HU331,255051.0
HU332,162656.0
HU333,203594.0
IE,2666848.0
IE0,2666848.0
IE04,468459.0
IE041,216674.0
IE042,251785.0
IE05,880568.0
IE051,261481.0
IE052,236879.0
IE053,382208.0
IE06,1317821.0
IE061,763889.0
IE062,390737.0
IE063,163195.0
IS,187800.0
IS0,187800.0
IS00,187800.0
IS001,120931.0
IS002,66869.0
IT,30182369.0
ITC,8098715.0
ITC1,2178580.0
ITC11,1134747.0
ITC12,84870.0
ITC13,87401.0
ITC14,79120.0
ITC15,185522.0
ITC16,293013.0
ITC17,105626.0
ITC18,208281.0
ITC2,62777.0
ITC20,62777.0
ITC3,781369.0
ITC31,107436.0
ITC32,138540.0
ITC33,424995.0
ITC34,110398.0
ITC4,5075989.0
ITC41,450794.0
ITC42,303247.0
ITC43,168409.0
ITC44,90667.0
ITC46,556328.0
ITC47,634124.0
ITC48,273206.0
ITC49,114850.0
ITC4A,177957.0
ITC4B,205392.0
ITC4C,1655817.0
ITC4D,445198.0
ITF,6885652.0
ITF1,649948.0
ITF11,145013.0
ITF12,152640.0
ITF13,161695.0
ITF14,190600.0
ITF2,147085.0
ITF21,40212.0
ITF22,106873.0
ITF3,2870290.0
ITF31,461749.0
ITF32,134250.0
ITF33,1530744.0
ITF34,202959.0
ITF35,540588.0
ITF4,2003546.0
ITF43,286244.0
ITF44,195799.0
ITF45,400147.0
ITF46,301775.0
ITF47,627583.0
ITF48,191998.0
ITF5,272392.0
ITF51,175621.0
ITF52,96771.0
ITF6,942391.0
ITF61,342788.0
ITF62,82413.0
ITF63,175019.0
ITF64,76093.0
ITF65,266078.0
ITG,3272520.0
ITG1,2468619.0
ITG11,210645.0
ITG12,621075.0
ITG13,309913.0
ITG14,211779.0
ITG15,128605.0
ITG16,79935.0
ITG17,552118.0
ITG18,159521.0
ITG19,195028.0
ITG2,803901.0
ITG2D,241143.0
ITG2E,100675.0
ITG2F,217321.0
ITG2G,76337.0
ITG2H,168425.0
ITH,5889431.0
ITH1,269399.0
ITH10,269399.0
ITH2,275315.0
ITH20,275315.0
ITH3,2466799.0
ITH31,469998.0
ITH32,430716.0
ITH33,101401.0
ITH34,445141.0
ITH35,428715.0
ITH36,474544.0
ITH37,116284.0
ITH4,611346.0
ITH41,157393.0
ITH42,265665.0
ITH43,69890.0
ITH44,118398.0
ITH5,2266572.0
ITH51,144283.0
ITH52,229489.0
ITH53,266340.0
ITH54,357126.0
ITH55,522509.0
ITH56,174852.0
ITH57,197413.0
ITH58,199944.0
ITH59,174616.0
ITI,6036051.0
ITI1,1885083.0
ITI11,96532.0
ITI12,196884.0
ITI13,149362.0
ITI14,511746.0
ITI15,132054.0
ITI16,168622.0
ITI17,213624.0
ITI18,170595.0
ITI19,134303.0
ITI1A,111361.0
ITI2,442134.0
ITI21,329571.0
ITI22,112563.0
ITI3,759384.0
ITI31,178045.0
ITI32,236654.0
ITI33,155593.0
ITI34,103587.0
ITI35,85505.0
ITI4,2949450.0
ITI41,156763.0
ITI42,75366.0
ITI43,2193222.0
ITI44,286149.0
ITI45,237950.0
LI,19989.0
LI0,19989.0
LI00,19989.0
LI000,19989.0
LT,1521463.0
LT0,1521463.0
LT01,451596.0
LT011,451596.0
LT02,1069867.0
LT021,72252.0
LT022,310776.0
LT023,177741.0
LT024,71251.0
LT025,114503.0
LT026,139174.0
LT027,47988.0
LT028,69718.0
LT029,66464.0
LU,328365.0
LU0,328365.0
LU00,328365.0
LU000,328365.0
LV,1018027.0
LV0,1018027.0
LV00,1018027.0
LV003,123720.0
LV005,131584.0
LV006,338133.0
LV007,204942.0
LV008,95172.0
LV009,118829.0
LV00A,472546.0
LV00B,148517.0
LV00C,146551.0
ME,312004.0
ME0,312004.0
ME00,312004.0
ME000,312004.0
MK,922921.0
MK0,922921.0
MK00,922921.0
MK001,68366.0
MK002,74528.0
MK003,88660.0
MK004,73475.0
MK005,104630.0
MK006,127597.0
MK007,75899.0
MK008,309766.0
MT,257230.0
MT0,257230.0
MT00,257230.0
MT001,238106.0
MT002,19124.0
NL,8960982.0
NL1,879575.0
NL11,298502.0
NL111,68857.0
NL112,22651.0
NL113,206994.0
NL114,68857.0
NL115,206994.0
NL12,328662.0
NL124,162652.0
NL125,70855.0
NL126,95155.0
NL127,162652.0
NL128,70855.0
NL13,252411.0
NL131,98555.0
NL132,85202.0
NL133,68654.0
NL2,1886224.0
NL21,589379.0
NL211,192578.0
NL212,80312.0
NL213,316489.0
NL22,1074547.0
NL221,360158.0
NL224,126878.0
NL225,203627.0
NL226,383884.0
NL23,222298.0
NL230,222298.0
NL3,4319547.0
NL31,704831.0
NL310,704831.0
NL32,1494661.0
NL321,192855.0
NL323,101250.0
NL324,120327.0
NL325,88710.0
NL327,125084.0
NL328,129028.0
NL329,737407.0
NL32A,120327.0
NL32B,737407.0
NL33,1923038.0
NL332,461013.0
NL333,117480.0
NL337,223898.0
NL33A,191738.0
NL33B,173969.0
NL33C,754940.0
NL34,197017.0
NL341,53069.0
NL342,143948.0
NL35,704831.0
NL350,704831.0
NL36,1923038.0
NL361,461013.0
NL362,117480.0
NL363,223898.0
NL364,191738.0
NL365,173969.0
NL366,754940.0
NL4,1875636.0
NL41,1308284.0
NL411,325313.0
NL412,252198.0
NL413,335550.0
NL414,395223.0
NL415,252198.0
NL416,335550.0
NL42,567352.0
NL421,143670.0
NL422,120483.0
NL423,303199.0
NO,2723514.0
NO0,2723514.0
NO02,186282.0
NO020,186282.0
NO06,235901.0
NO060,235901.0
NO07,237862.0
NO071,118760.0
NO072,82982.0
NO073,36120.0
NO074,119102.0
NO08,998046.0
NO081,355795.0
NO082,642251.0
NO083,154013.0
NO084,355774.0
NO085,132464.0
NO09,371664.0
NO091,214362.0
NO092,157302.0
NO093,126726.0
NO094,87636.0
NO0A,693759.0
NO0A1,242682.0
NO0A2,319071.0
NO0A3,132006.0
NO0B,0.0
NO0B1,0.0
NO0B2,0.0
PL,18980357.0
PL2,3910438.0
PL21,1709118.0
PL213,421108.0
PL214,381258.0
PL217,217057.0
PL218,259506.0
PL219,163611.0
PL21A,266578.0
PL22,2201320.0
PL224,249030.0
PL225,331916.0
PL227,301842.0
PL228,208819.0
PL229,221972.0
PL22A,357362.0
PL22B,332560.0
PL22C,197819.0
PL4,3075310.0
PL41,1768946.0
PL411,195462.0
PL414,318680.0
PL415,285313.0
PL416,329535.0
PL417,276232.0
PL418,363724.0
PL42,816904.0
PL424,202488.0
PL426,172351.0
PL427,193706.0
PL428,248359.0
PL43,489460.0
PL431,185955.0
PL432,303505.0
PL5,1920807.0
PL51,1458065.0
PL514,353536.0
PL515,265101.0
PL516,216824.0
PL517,304198.0
PL518,318406.0
PL52,462742.0
PL523,172525.0
PL524,290217.0
PL6,2850069.0
PL61,1003177.0
PL613,389906.0
PL616,184480.0
PL617,171549.0
