code,value
DE228,48.1
DE229,48.4
DE22A,46.7
DE22B,46.0
DE22C,44.5
DE23,45.6
DE231,47.0
DE232,39.1
DE233,46.6
DE234,47.8
DE235,47.4
DE236,45.2
DE237,47.6
DE238,46.1
DE239,46.1
DE23A,48.9
DE24,47.9
DE241,41.3
DE242,42.5
DE243,46.0
DE244,45.8
DE245,46.3
DE246,49.1
DE247,49.6
DE248,47.0
DE249,51.2
DE24A,51.2
DE24B,50.6
DE24C,48.8
DE24D,51.3
DE25,44.7
DE251,45.1
DE252,39.5
DE253,43.5
DE254,42.8
DE255,47.0
DE256,45.6
DE257,45.9
DE258,47.7
DE259,47.8
DE25A,46.9
DE25B,47.2
DE25C,46.8
DE26,46.8
DE261,44.7
DE262,44.9
DE263,39.5
DE264,48.0
DE265,50.2
DE266,48.2
DE267,47.8
DE268,46.3
DE269,47.7
DE26A,49.5
DE26B,47.3
DE26C,47.0
DE27,44.8
DE271,41.4
DE272,45.1
DE273,43.8
DE274,44.6
DE275,45.5
DE276,45.4
DE277,45.6
DE278,44.8
DE279,44.0
DE27A,47.5
DE27B,46.0
DE27C,45.6
DE27D,45.4
DE27E,47.8
DE3,41.5
DE30,41.5
DE300,41.5
DE4,50.3
DE40,50.3
DE401,50.0
DE402,49.4
DE403,50.7
DE404,42.5
DE405,49.6
DE406,49.1
DE407,54.0
DE408,49.1
DE409,50.7
DE40A,49.8
DE40B,53.5
DE40C,51.9
DE40D,52.3
DE40E,50.1
DE40F,53.8
DE40G,54.8
DE40H,47.8
DE40I,54.3
DE5,42.7
DE50,42.7
DE501,42.6
DE502,43.2
DE6,41.1
DE60,41.1
DE600,41.1
DE7,44.9
DE71,44.2
DE711,38.3
DE712,39.7
DE713,40.1
DE714,43.1
DE715,47.6
DE716,46.3
DE717,43.7
DE718,47.8
DE719,46.4
DE71A,46.0
DE71B,49.2
DE71C,45.2
DE71D,49.0
DE71E,46.5
DE72,45.3
DE721,42.1
DE722,46.9
DE723,47.1
DE724,43.5
DE725,50.5
DE73,47.4
DE731,41.4
DE732,45.6
DE733,49.2
DE734,50.1
DE735,48.8
DE736,48.8
DE737,50.9
DE8,51.0
DE80,51.0
DE803,45.1
DE804,48.1
DE80J,53.1
DE80K,51.2
DE80L,53.1
DE80M,50.4
DE80N,51.5
DE80O,51.6
DE9,46.5
DE91,46.9
DE911,43.1
DE912,45.1
DE913,44.2
DE914,46.4
DE916,51.8
DE917,48.7
DE918,50.9
DE91A,46.6
DE91B,49.8
DE91C,46.6
DE92,46.5
DE922,48.1
DE923,49.9
DE925,48.0
DE926,50.8
DE927,47.9
DE928,50.1
DE929,44.7
DE93,47.9
DE931,47.6
DE932,50.4
DE933,47.6
DE934,52.8
DE935,45.7
DE936,49.4
DE937,47.1
DE938,47.2
DE939,46.1
DE93A,50.7
DE93B,46.9
DE94,45.4
DE941,45.4
DE942,44.7
DE943,42.1
DE944,40.3
DE945,48.1
DE946,48.3
DE947,49.3
DE948,41.2
DE949,44.1
DE94A,51.1
DE94B,45.6
DE94C,46.5
DE94D,47.9
DE94E,46.4
DE94F,41.6
DE94G,49.3
DE94H,50.5
DEA,45.3
DEA1,45.6
DEA11,42.2
DEA12,43.5
DEA13,44.1
DEA14,45.9
DEA15,44.5
DEA16,47.2
DEA17,46.0
DEA18,46.0
DEA19,46.2
DEA1A,43.6
DEA1B,46.0
DEA1C,48.6
DEA1D,47.0
DEA1E,49.0
DEA1F,49.2
DEA2,44.4
DEA22,41.0
DEA23,41.4
DEA24,45.3
DEA26,46.0
DEA27,46.0
DEA28,47.6
DEA29,46.8
DEA2A,46.4
DEA2B,49.0
DEA2C,47.0
DEA2D,42.6
DEA3,45.3
DEA31,47.7
DEA32,43.3
DEA33,39.1
DEA34,44.7
DEA35,47.3
DEA36,47.6
DEA37,45.7
DEA38,46.6
DEA4,45.2
DEA41,42.3
DEA42,45.2
DEA43,46.8
DEA44,48.7
DEA45,46.8
DEA46,46.3
DEA47,42.9
DEA5,46.0
DEA51,44.5
DEA52,43.1
DEA53,44.6
DEA54,44.5
DEA55,45.5
DEA56,49.1
DEA57,48.2
DEA58,47.5
DEA59,46.4
DEA5A,45.6
DEA5B,47.2
DEA5C,47.9
DEB,46.5
DEB1,47.5
DEB11,42.5
DEB12,49.8
DEB13,47.3
DEB14,48.2
DEB15,48.9
DEB17,47.1
DEB18,47.1
DEB1A,48.5
DEB1B,47.0
DEB1C,50.4
DEB1D,48.4
DEB2,46.0
DEB21,40.7
DEB22,48.4
DEB23,45.9
DEB24,50.2
DEB25,46.5
DEB3,46.0
DEB31,45.7
DEB32,42.4
DEB33,42.6
DEB34,42.0
DEB35,38.7
DEB36,49.1
DEB37,48.6
DEB38,47.4
DEB39,43.8
DEB3A,47.2
DEB3B,46.7
DEB3C,50.6
DEB3D,48.6
DEB3E,45.8
DEB3F,47.4
DEB3G,50.0
DEB3H,49.6
DEB3I,48.0
DEB3J,47.5
DEB3K,52.0
DEC,48.6
DEC0,48.6
DEC01,46.2
DEC02,48.6
DEC03,49.6
DEC04,49.2
DEC05,50.4
DEC06,51.4
DED,48.6
DED2,48.4
DED21,41.8
DED2C,52.0
DED2D,53.6
DED2E,51.8
DED2F,50.8
DED4,51.9
DED41,47.7
DED42,52.9
DED43,52.0
DED44,53.4
DED45,52.4
DED5,44.0
DED51,39.6
DED52,51.2
DED53,50.8
DEE,51.4
DEE0,51.4
DEE01,54.6
DEE02,43.9
DEE03,44.4
DEE04,52.0
DEE05,53.0
DEE06,52.5
DEE07,51.0
DEE08,53.0
DEE09,53.4
DEE0A,54.9
DEE0B,51.3
DEE0C,53.1
DEE0D,52.7
DEE0E,53.9
DEF,47.7
DEF0,47.7
DEF01,41.0
DEF02,40.2
DEF03,46.1
DEF04,46.6
DEF05,50.3
DEF06,47.4
DEF07,49.9
DEF08,52.7
DEF09,47.1
DEF0A,51.5
DEF0B,49.2
DEF0C,49.4
DEF0D,46.9
DEF0E,49.4
DEF0F,48.2
DEG,50.5
DEG0,50.5
DEG01,44.2
DEG02,51.5
DEG03,41.0
DEG04,54.5
DEG05,45.0
DEG06,49.0
DEG07,51.5
DEG09,50.8
DEG0A,53.0
DEG0B,51.9
DEG0C,50.3
DEG0D,50.9
DEG0E,51.4
DEG0F,49.6
DEG0G,49.7
DEG0H,53.0
DEG0I,53.8
DEG0J,51.6
DEG0K,52.6
DEG0L,54.7
DEG0M,54.4
DEG0N,49.6
DEG0P,51.8
DEG0Q,52.0
DEG0R,51.4
DEG0S,54.9
DEG0T,50.1
DEG0U,53.8
DEG0V,52.8
DK,42.1
DK0,42.1
DK01,38.9
DK011,34.0
DK012,41.0
DK013,47.0
DK014,52.9
DK02,46.7
DK021,44.3
DK022,47.8
DK03,44.5
DK031,43.9
DK032,44.8
DK04,41.0
DK041,44.8
DK042,39.3
DK05,43.9
DK050,43.9
EE,42.4
EE0,42.4
EE00,42.4
EE001,40.2
EE004,45.3
EE008,42.4
EE009,44.8
EE00A,49.6
EL,46.6
EL3,45.9
EL30,45.9
EL301,47.0
EL302,45.3
EL303,46.0
EL304,47.0
EL305,45.2
EL306,41.7
EL307,46.2
EL4,44.3
EL41,46.2
EL411,45.8
EL412,47.2
EL413,46.0
EL42,43.8
EL421,42.9
EL422,45.4
EL43,44.0
EL431,43.7
EL432,47.3
EL433,41.7
EL434,44.4
EL5,47.2
EL51,46.6
EL511,46.4
EL512,42.8
EL513,45.8
EL514,49.3
EL515,48.8
EL52,46.7
EL521,48.0
EL522,45.3
EL523,49.6
EL524,48.9
EL525,48.1
EL526,51.5
EL527,47.4
EL53,49.5
EL531,49.4
EL532,51.1
EL533,47.8
EL54,49.3
EL541,51.8
EL542,50.9
EL543,47.1
EL6,48.1
EL61,48.0
EL611,50.6
EL612,46.5
EL613,47.2
EL62,47.5
EL621,45.1
EL622,48.1
EL623,48.4
EL624,47.7
EL63,46.6
EL631,48.8
EL632,44.8
EL633,47.7
EL64,48.8
EL641,46.9
EL642,47.5
EL643,56.4
EL644,50.5
EL645,53.2
EL65,49.3
EL651,49.7
EL652,48.2
EL653,49.8
ES,45.3
ES1,49.6
ES11,49.4
ES111,49.1
ES112,52.1
ES113,53.0
ES114,48.0
ES12,51.1
ES120,51.1
ES13,48.1
ES130,48.1
ES2,46.9
ES21,47.8
ES211,46.8
ES212,47.4
ES213,48.3
ES22,45.2
ES220,45.2
ES23,46.4
ES230,46.4
ES24,46.5
ES241,46.9
ES242,48.0
ES243,46.3
ES3,43.9
ES30,43.9
ES300,43.9
ES4,47.5
ES41,50.1
ES411,50.3
ES412,48.9
ES413,51.8
ES414,51.1
ES415,50.8
ES416,48.0
ES417,49.2
ES418,48.5
ES419,54.0
ES42,44.8
ES421,45.6
ES422,45.9
ES423,47.5
ES424,43.5
ES425,43.7
ES43,46.9
ES431,45.8
ES432,49.0
ES5,44.5
ES51,44.2
ES511,44.1
ES512,43.7
ES513,44.8
ES514,44.6
ES52,45.3
ES521,45.6
ES522,45.4
ES523,45.2
ES53,42.8
ES531,41.5
ES532,42.9
ES533,44.3
ES6,43.7
ES61,44.0
ES611,41.5
ES612,44.4
ES613,45.6
ES614,44.3
ES615,43.8
ES616,45.8
ES617,44.1
ES618,43.7
ES62,42.2
ES620,42.2
ES63,38.3
ES630,38.3
ES64,35.9
ES640,35.9
ES7,45.0
ES70,45.0
ES703,47.7
ES704,41.7
ES705,45.6
ES706,49.4
ES707,47.7
ES708,42.5
ES709,45.0
FI,43.5
FI1,43.5
FI19,43.9
FI193,43.9
FI194,46.3
FI195,42.7
FI196,48.6
FI197,42.0
FI198,43.7
FI199,46.4
FI19A,42.5
FI19B,42.0
FI1B,40.2
FI1B1,40.2
FI1C,46.9
FI1C1,44.1
FI1C2,47.9
FI1C3,48.3
FI1C4,51.0
FI1C5,49.5
FI1C6,48.5
FI1C7,50.8
FI1D,45.3
FI1D1,54.1
FI1D2,46.6
FI1D3,47.7
FI1D5,43.3
FI1D7,47.3
FI1D8,51.2
FI1D9,40.2
FI1DA,53.8
FI1DB,46.8
FI1DC,48.0
FI2,45.4
FI20,45.4
FI200,45.4
FR,42.4
FR1,38.0
FR10,38.0
FR101,38.8
FR102,38.5
FR103,39.8
FR104,38.1
FR105,38.6
FR106,35.6
FR107,38.0
FR108,37.1
FRB,44.7
FRB0,44.7
FRB01,48.1
FRB02,43.5
FRB03,50.8
FRB04,43.4
FRB05,47.5
FRB06,42.1
FRC,45.4
FRC1,46.7
FRC11,42.7
FRC12,51.6
FRC13,48.5
FRC14,47.2
FRC2,43.6
FRC21,41.3
FRC22,46.5
FRC23,46.9
FRC24,42.4
FRD,43.8
FRD1,45.9
FRD11,43.7
FRD12,47.8
FRD13,48.8
FRD2,42.2
FRD21,42.9
FRD22,41.9
FRE,40.8
FRE1,40.3
FRE11,39.3
FRE12,42.0
FRE2,41.9
FRE21,43.3
FRE22,40.8
FRE23,42.4
FRF,43.3
FRF1,42.7
FRF11,41.8
FRF12,44.2
FRF2,43.6
FRF21,45.1
FRF22,43.3
FRF23,41.9
FRF24,48.0
FRF3,43.7
FRF31,41.4
FRF32,46.7
FRF33,43.4
FRF34,47.8
FRG,42.7
FRG0,42.7
FRG01,40.5
FRG02,41.7
FRG03,44.5
FRG04,44.3
FRG05,47.2
FRH,44.8
FRH0,44.8
FRH01,48.5
FRH02,46.2
FRH03,39.9
FRH04,47.9
FRI,46.2
FRI1,45.2
FRI11,52.0
FRI12,41.5
FRI13,48.6
FRI14,48.5
FRI15,47.0
FRI2,48.9
FRI21,50.0
FRI22,53.2
FRI23,46.7
FRI3,47.4
FRI31,48.3
FRI32,50.1
FRI33,46.4
FRI34,43.5
FRJ,44.6
FRJ1,45.4
FRJ11,49.1
FRJ12,46.0
FRJ13,42.8
FRJ14,48.9
FRJ15,47.9
FRJ2,43.9
FRJ21,48.8
FRJ22,49.6
FRJ23,38.7
FRJ24,51.0
FRJ25,53.0
FRJ26,49.4
FRJ27,47.9
FRJ28,44.8
FRK,42.0
FRK1,46.7
FRK11,49.8
FRK12,51.4
FRK13,47.6
FRK14,43.8
FRK2,41.1
FRK21,41.3
FRK22,48.1
FRK23,44.3
FRK24,41.2
FRK25,43.4
FRK26,37.9
FRK27,43.8
FRK28,40.6
FRL,45.1
FRL0,45.1
FRL01,49.4
FRL02,49.0
FRL03,46.1
FRL04,42.5
FRL05,48.2
FRL06,45.0
FRM,46.3
FRM0,46.3
FRM01,45.9
FRM02,46.6
FRY,36.5
FRY1,46.7
FRY10,46.7
FRY2,49.4
FRY20,49.4
FRY3,26.9
FRY30,26.9
FRY4,38.3
FRY40,38.3
FRY5,18.1
FRY50,18.1
HR,45.4
HR0,45.4
HR02,47.0
HR021,46.9
HR022,46.6
HR023,46.5
HR024,46.6
HR025,46.2
HR026,46.9
HR027,48.1
HR028,48.4
HR03,46.3
HR031,48.2
HR032,48.8
HR033,45.6
HR034,49.3
HR035,44.5
HR036,47.2
HR037,44.7
HR05,43.0
HR050,43.0
HR06,44.7
HR061,43.7
HR062,44.9
HR063,45.8
HR064,45.5
HR065,44.4
HU,44.1
HU1,43.2
HU11,43.7
HU110,43.7
HU12,42.6
HU120,42.6
HU2,45.3
HU21,44.7
HU211,44.2
HU212,43.9
HU213,45.8
HU22,45.1
HU221,43.3
HU222,45.6
HU223,47.7
HU23,46.2
HU231,45.7
HU232,46.7
HU233,46.2
HU3,44.0
HU31,43.8
HU311,42.7
HU312,44.8
HU313,45.5
HU32,42.9
HU321,42.6
HU322,44.5
HU323,42.0
HU33,45.4
HU331,45.0
HU332,46.8
HU333,44.9
IE,39.0
IE0,39.0
IE04,40.4
IE041,40.3
IE042,40.4
IE05,40.3
IE051,40.4
IE052,40.4
IE053,40.1
IE06,37.8
IE061,37.3
IE062,38.5
IE063,38.9
IS,36.7
IS0,36.7
IS00,36.7
IS001,36.7
IS002,36.9
IT,48.3
ITC,48.8
ITC1,50.0
ITC11,49.7
ITC12,51.3
ITC13,52.8
ITC14,51.9
ITC15,49.0
ITC16,48.4
ITC17,50.6
ITC18,51.9
ITC2,49.6
ITC20,49.6
ITC3,52.1
ITC31,51.8
ITC32,52.9
ITC33,52.1
ITC34,51.4
ITC4,47.8
ITC41,48.7
ITC42,48.3
ITC43,49.0
ITC44,49.3
ITC46,47.1
ITC47,47.2
ITC48,49.5
ITC49,47.4
ITC4A,49.0
ITC4B,48.5
ITC4C,47.3
ITC4D,47.9
ITF,46.9
ITF1,49.2
ITF11,49.6
ITF12,48.9
ITF13,48.7
ITF14,49.5
ITF2,50.0
ITF21,50.3
ITF22,49.9
ITF3,45.2
ITF31,44.1
ITF32,48.4
ITF33,44.3
ITF34,48.1
ITF35,46.8
ITF4,47.7
ITF43,48.2
ITF44,48.5
ITF45,49.0
ITF46,46.7
ITF47,47.5
ITF48,46.1
ITF5,49.0
ITF51,49.6
ITF52,47.9
ITF6,47.3
ITF61,47.9
ITF62,45.5
ITF63,47.8
ITF64,47.2
ITF65,46.6
ITG,47.8
ITG1,46.7
ITG11,47.8
ITG12,46.3
ITG13,48.7
ITG14,47.3
ITG15,46.8
ITG16,48.4
ITG17,45.6
ITG18,45.1
ITG19,47.1
ITG2,50.6
ITG2D,49.8
ITG2E,50.7
ITG2F,50.0
ITG2G,52.2
ITG2H,51.8
ITH,48.7
ITH1,44.9
ITH10,44.9
ITH2,47.3
ITH20,47.3
ITH3,48.8
ITH31,47.4
ITH32,48.1
ITH33,51.4
ITH34,48.3
ITH35,50.3
ITH36,48.8
ITH37,51.6
ITH4,50.6
ITH41,48.8
ITH42,51.2
ITH43,50.8
ITH44,51.6
ITH5,48.6
ITH51,49.1
ITH52,47.6
ITH53,47.2
ITH54,47.7
ITH55,48.5
ITH56,52.0
ITH57,49.9
ITH58,49.0
ITH59,48.7
ITI,49.0
ITI1,49.9
ITI11,51.8
ITI12,50.7
ITI13,49.8
ITI14,49.5
ITI15,47.3
ITI16,51.3
ITI17,48.8
ITI18,49.8
ITI19,49.9
ITI1A,51.8
ITI2,49.9
ITI21,49.4
ITI22,51.4
ITI3,49.5
ITI31,49.1
ITI32,49.3
ITI33,49.4
ITI34,50.2
ITI35,49.8
ITI4,48.1
ITI41,49.6
ITI42,50.5
ITI43,48.0
ITI44,47.2
ITI45,48.6
LI,45.0
LI0,45.0
LI00,45.0
LI000,45.0
LT,44.2
LT0,44.2
LT01,41.1
LT011,41.1
LT02,45.8
LT021,48.7
LT022,43.6
LT023,43.4
LT024,46.1
LT025,48.9
LT026,46.7
LT027,46.9
LT028,45.8
LT029,50.4
LU,39.7
LU0,39.7
LU00,39.7
LU000,39.7
LV,43.8
LV0,43.8
LV00,43.8
LV003,45.0
LV005,48.1
LV006,43.3
LV007,41.5
LV008,45.3
LV009,43.6
LV00A,42.4
LV00B,44.5
LV00C,44.6
ME,39.7
ME0,39.7
ME00,39.7
ME000,39.7
MK,41.5
MK0,41.5
MK00,41.5
MK001,43.5
MK002,46.1
MK003,41.7
MK004,44.0
MK005,43.9
MK006,38.2
MK007,40.7
MK008,40.1
MT,40.2
MT0,40.2
MT00,40.2
MT001,39.9
MT002,43.8
NL,42.6
NL1,44.9
NL11,41.8
NL111,48.9
NL112,49.2
NL113,38.6
NL114,48.9
NL115,38.7
NL12,45.3
NL124,43.7
NL125,47.3
NL126,46.6
NL127,43.7
NL128,47.3
NL13,47.7
NL131,48.1
NL132,48.4
NL133,46.3
NL2,42.9
NL21,42.6
NL211,40.9
NL212,43.9
NL213,43.4
NL22,44.0
NL221,42.4
NL224,43.5
NL225,49.0
NL226,43.0
NL23,38.8
NL230,38.8
NL3,41.0
NL31,39.9
NL310,39.9
NL32,41.0
NL321,45.5
NL323,45.5
NL324,43.0
NL325,42.3
NL327,44.7
NL328,45.1
NL329,38.0
NL32A,43.0
NL32B,38.0
NL33,40.9
NL332,40.2
NL333,39.1
NL337,41.9
NL33A,42.1
NL33B,42.7
NL33C,40.6
NL34,47.0
NL341,50.0
NL342,45.9
NL35,39.9
NL350,39.9
NL36,40.9
NL361,40.2
NL362,39.1
NL363,42.0
NL364,42.1
NL365,42.7
NL366,40.6
NL4,45.0
NL41,43.7
NL411,44.9
NL412,42.4
NL413,44.6
NL414,42.8
NL415,42.5
NL416,44.6
NL42,48.1
NL421,47.0
NL422,48.7
NL423,48.5
NO,40.5
NO0,40.5
NO02,45.7
NO020,45.7
NO06,39.7
NO060,39.7
NO07,42.6
NO071,43.7
NO072,41.3
NO073,42.2
NO074,41.5
NO08,39.3
NO081,35.9
NO082,41.6
NO083,43.3
NO084,40.7
NO085,42.5
NO09,42.5
NO091,43.9
NO092,40.6
NO093,43.6
NO094,44.5
NO0A,39.8
NO0A1,38.7
NO0A2,39.8
NO0A3,42.2
PL,42.6
PL2,42.7
PL21,40.9
PL213,40.0
PL214,40.4
PL217,42.3
PL218,39.3
PL219,40.4
PL21A,43.5
PL22,44.0
PL224,45.6
PL225,42.9
PL227,43.2
PL228,44.0
PL229,44.1
PL22A,44.0
PL22B,46.0
PL22C,42.0
PL4,42.3
PL41,41.3
PL411,42.1
PL414,42.4
PL415,41.1
PL416,42.2
PL417,40.8
PL418,39.6
PL42,43.9
PL424,43.8
PL426,44.3
PL427,44.2
PL428,43.4
PL43,43.1
PL431,43.1
PL432,43.1
PL5,43.3
PL51,42.9
PL514,40.1
PL515,45.2
PL516,43.8
PL517,46.1
PL518,41.0
PL52,44.5
PL523,44.7
PL524,44.3
PL6,42.2
PL61,43.1
PL613,43.0
PL616,42.4
PL617,43.3
PL618,42.0
PL619,44.5
PL62,43.1
PL621,43.0
PL622,43.3
PL623,42.8
PL63,40.9
PL633,42.3
PL634,38.3
PL636,42.6
PL637,40.7
PL638,41.5
PL7,44.5
PL71,44.3
PL711,45.3
PL712,44.1
PL713,43.6
PL714,43.7
PL715,44.2
PL72,44.8
PL721,44.8
PL722,44.9
PL8,42.9
PL81,43.5
PL811,42.9
PL812,44.9
PL814,42.4
PL815,43.8
PL82,42.3
PL821,43.5
PL822,43.3
PL823,40.3
PL824,42.9
PL84,43.0
PL841,42.3
PL842,44.1
PL843,42.9
PL9,41.3
PL91,40.7
PL911,40.6
PL912,40.4
PL913,41.1
PL92,42.4
PL921,43.0
PL922,42.4
PL923,43.6
PL924,41.5
PL925,41.3
PL926,42.4
PT,46.9
PT1,47.1
PT11,47.3
PT111,50.3
PT112,45.3
PT119,46.8
PT11A,46.7
PT11B,56.5
PT11C,46.0
PT11D,52.0
PT11E,54.6
PT15,46.7
PT150,46.7
PT16,49.3
PT16B,46.9
PT16D,47.2
PT16E,50.0
PT16F,48.0
PT16G,50.0
PT16H,53.8
PT16I,50.9
PT16J,54.2
PT17,44.8
PT170,44.8
PT18,48.7
PT181,47.5
PT184,49.3
PT185,47.8
PT186,51.1
PT187,49.2
PT19,49.7
PT191,47.2
PT192,50.1
PT193,48.0
PT194,50.0
PT195,53.7
PT196,54.2
PT1A,44.5
PT1A0,44.5
PT1B,45.5
PT1B0,45.5
PT1C,49.3
PT1C1,47.5
PT1C2,49.3
PT1C3,51.1
PT1C4,49.2
PT1D,48.1
PT1D1,46.9
PT1D2,50.7
PT1D3,47.8
PT2,42.7
PT20,42.7
PT200,42.7
PT3,46.6
PT30,46.6
PT300,46.6
RO,43.5
RO1,42.6
RO11,42.3
RO111,42.3
RO112,41.3
RO113,42.0
RO114,42.7
RO115,42.2
RO116,43.9
RO12,43.0
RO121,45.3
RO122,42.7
RO123,42.5
RO124,42.7
RO125,43.1
RO126,42.1
RO2,43.1
RO21,41.6
RO211,43.0
RO212,42.1
RO213,38.6
RO214,45.1
RO215,40.4
RO216,42.5
RO22,45.1
RO221,47.6
RO222,46.5
RO223,43.4
RO224,45.0
RO225,46.2
RO226,43.9
RO3,43.6
RO31,45.6
RO311,45.7
RO312,44.1
RO313,43.9
RO314,44.8
RO315,44.4
RO316,46.2
RO317,48.7
RO32,41.6
RO321,42.5
RO322,39.3
RO4,45.3
RO41,45.9
RO411,44.4
RO412,45.5
RO413,46.8
RO414,46.8
RO415,47.3
RO42,44.5
RO421,43.9
RO422,47.2
RO423,48.4
RO424,41.8
RS,45.0
RS1,43.9
RS11,43.0
RS110,43.0
RS12,44.8
RS121,48.1
RS122,45.5
RS123,42.1
RS124,47.4
RS125,45.7
RS126,46.7
RS127,45.8
RS2,46.2
RS21,46.0
RS211,47.2
RS212,47.0
RS213,46.4
RS214,47.0
RS215,48.4
RS216,48.0
RS217,41.0
RS218,45.4
RS22,46.5
RS221,50.5
RS222,48.8
RS223,51.5
RS224,46.2
RS225,45.1
RS226,49.7
RS227,45.7
RS228,42.6
RS229,46.4
SE,40.8
SE1,39.5
SE11,38.8
SE110,38.8
SE12,40.7
SE121,38.1
SE122,42.9
SE123,40.6
SE124,41.3
SE125,41.8
SE2,41.0
SE21,42.5
